Fecha_Captura,Hora_Captura,ID_Canal,Nombre_Canal,Caudal_Flow,Fecha_Reportada,Hora_Reportada
2026-09-01,22:03:56,1,RÍO MAIPO,52000.0,01/09/2026,14:00
2026-09-01,22:03:56,3,REGADOR SCM,10.83,01/09/2026,14:00
2026-09-01,22:03:56,50,BT CANAL SAN CARLOS REGANTES,0.0,01/09/2026,18:00
2026-09-01,22:03:56,20,CANAL EYZAGUIRRE,4365.3,01/09/2026,14:00
2026-09-01,22:03:56,41,CANAL FLORIDA,17300.0,01/09/2026,14:00
2026-09-01,22:03:56,35,CANAL LAS PERDICES,2000.0,01/09/2026,14:00
2026-09-01,22:03:56,37,BT CANAL EL CARMEN,0.0,01/09/2026,14:00
2026-09-01,22:03:56,38,BT CANAL LA PUNTA,800.0,01/09/2026,14:00
2026-09-01,22:03:56,39,CANAL LA PÓLVORA,0.0,01/09/2026,14:00
2026-09-02,00:06:09,1,RÍO MAIPO,50400.0,01/09/2026,20:00
2026-09-02,00:06:09,3,REGADOR SCM,10.5,01/09/2026,20:00
2026-09-02,00:06:09,50,BT CANAL SAN CARLOS REGANTES,15695.16,01/09/2026,20:00
2026-09-02,00:06:09,20,CANAL EYZAGUIRRE,4234.06,01/09/2026,20:00
2026-09-02,00:06:09,41,CANAL FLORIDA,15300.0,01/09/2026,20:00
2026-09-02,00:06:09,35,CANAL LAS PERDICES,2000.0,01/09/2026,20:00
2026-09-02,00:06:09,37,BT CANAL EL CARMEN,0.0,01/09/2026,20:00
2026-09-02,00:06:09,38,BT CANAL LA PUNTA,800.0,01/09/2026,20:00
2026-09-02,00:06:09,39,CANAL LA PÓLVORA,0.0,01/09/2026,20:00
2026-09-02,02:10:08,50,BT CANAL SAN CARLOS REGANTES,17445.69,01/09/2026,22:00
2026-09-02,04:04:12,1,RÍO MAIPO,51000.0,01/09/2026,22:00
2026-09-02,04:04:12,3,REGADOR SCM,10.62,01/09/2026,22:00
2026-09-02,04:04:12,50,BT CANAL SAN CARLOS REGANTES,0.0,02/09/2026,00:00
2026-09-02,04:04:12,20,CANAL EYZAGUIRRE,4283.27,01/09/2026,22:00
2026-09-02,04:04:12,41,CANAL FLORIDA,13700.0,01/09/2026,22:00
2026-09-02,04:04:12,35,CANAL LAS PERDICES,2000.0,01/09/2026,22:00
2026-09-02,04:04:12,37,BT CANAL EL CARMEN,0.0,01/09/2026,22:00
2026-09-02,04:04:12,38,BT CANAL LA PUNTA,800.0,01/09/2026,22:00
2026-09-02,04:04:12,39,CANAL LA PÓLVORA,0.0,01/09/2026,22:00
2026-09-02,06:05:20,1,RÍO MAIPO,55000.0,02/09/2026,02:00
2026-09-02,06:05:20,3,REGADOR SCM,11.46,02/09/2026,02:00
2026-09-02,06:05:20,50,BT CANAL SAN CARLOS REGANTES,18782.61,02/09/2026,02:00
2026-09-02,06:05:20,20,CANAL EYZAGUIRRE,4611.37,02/09/2026,02:00
2026-09-02,06:05:20,41,CANAL FLORIDA,17100.0,02/09/2026,02:00
2026-09-02,06:05:20,35,CANAL LAS PERDICES,2000.0,02/09/2026,02:00
2026-09-02,06:05:20,37,BT CANAL EL CARMEN,0.0,02/09/2026,02:00
2026-09-02,06:05:20,38,BT CANAL LA PUNTA,800.0,02/09/2026,02:00
2026-09-02,06:05:20,39,CANAL LA PÓLVORA,0.0,02/09/2026,02:00
2026-09-02,08:04:32,1,RÍO MAIPO,55000.0,02/09/2026,04:00
2026-09-02,08:04:32,3,REGADOR SCM,11.46,02/09/2026,04:00
2026-09-02,08:04:32,50,BT CANAL SAN CARLOS REGANTES,18782.61,02/09/2026,04:00
2026-09-02,08:04:32,20,CANAL EYZAGUIRRE,4611.37,02/09/2026,04:00
2026-09-02,08:04:32,41,CANAL FLORIDA,16400.0,02/09/2026,04:00
2026-09-02,08:04:32,35,CANAL LAS PERDICES,2000.0,02/09/2026,04:00
2026-09-02,08:04:32,37,BT CANAL EL CARMEN,2200.0,02/09/2026,04:00
2026-09-02,08:04:32,38,BT CANAL LA PUNTA,800.0,02/09/2026,04:00
2026-09-02,08:04:32,39,CANAL LA PÓLVORA,0.0,02/09/2026,04:00
2026-09-02,10:04:46,1,RÍO MAIPO,51300.0,02/09/2026,06:00
2026-09-02,10:04:46,3,REGADOR SCM,10.69,02/09/2026,06:00
2026-09-02,10:04:46,50,BT CANAL SAN CARLOS REGANTES,17070.96,02/09/2026,06:00
2026-09-02,10:04:46,20,CANAL EYZAGUIRRE,4307.88,02/09/2026,06:00
2026-09-02,10:04:46,41,CANAL FLORIDA,14000.0,02/09/2026,06:00
2026-09-02,10:04:46,35,CANAL LAS PERDICES,2000.0,02/09/2026,06:00
2026-09-02,10:04:46,37,BT CANAL EL CARMEN,3100.0,02/09/2026,06:00
2026-09-02,10:04:46,38,BT CANAL LA PUNTA,800.0,02/09/2026,06:00
2026-09-02,10:04:46,39,CANAL LA PÓLVORA,0.0,02/09/2026,06:00
2026-09-02,12:05:18,50,BT CANAL SAN CARLOS REGANTES,17479.39,02/09/2026,08:00
2026-09-02,14:04:11,1,RÍO MAIPO,51400.0,02/09/2026,08:00
2026-09-02,14:04:11,3,REGADOR SCM,10.71,02/09/2026,08:00
2026-09-02,14:04:11,50,BT CANAL SAN CARLOS REGANTES,0.0,02/09/2026,10:00
2026-09-02,14:04:11,20,CANAL EYZAGUIRRE,4316.08,02/09/2026,08:00
2026-09-02,14:04:11,41,CANAL FLORIDA,14900.0,02/09/2026,08:00
2026-09-02,14:04:11,35,CANAL LAS PERDICES,2000.0,02/09/2026,08:00
2026-09-02,14:04:11,37,BT CANAL EL CARMEN,3000.0,02/09/2026,08:00
2026-09-02,14:04:11,38,BT CANAL LA PUNTA,800.0,02/09/2026,08:00
2026-09-02,14:04:11,39,CANAL LA PÓLVORA,0.0,02/09/2026,08:00
2026-09-02,16:03:58,50,BT CANAL SAN CARLOS REGANTES,17529.92,02/09/2026,12:00
2026-09-02,16:03:58,37,BT CANAL EL CARMEN,3000.0,02/09/2026,12:00
2026-09-02,16:03:58,38,BT CANAL LA PUNTA,900.0,02/09/2026,12:00
2026-09-02,16:03:58,39,CANAL LA PÓLVORA,0.0,02/09/2026,12:00
2026-09-02,18:05:02,1,RÍO MAIPO,52000.0,02/09/2026,12:00
2026-09-02,18:05:02,3,REGADOR SCM,10.83,02/09/2026,12:00
2026-09-02,18:05:02,50,BT CANAL SAN CARLOS REGANTES,0.0,02/09/2026,14:00
2026-09-02,18:05:02,20,CANAL EYZAGUIRRE,4365.3,02/09/2026,12:00
2026-09-02,18:05:02,41,CANAL FLORIDA,14500.0,02/09/2026,12:00
2026-09-02,18:05:02,35,CANAL LAS PERDICES,2000.0,02/09/2026,12:00
2026-09-02,20:04:18,1,RÍO MAIPO,51500.0,02/09/2026,14:00
2026-09-02,20:04:18,3,REGADOR SCM,10.73,02/09/2026,14:00
2026-09-02,20:04:18,50,BT CANAL SAN CARLOS REGANTES,0.0,02/09/2026,16:00
2026-09-02,20:04:18,20,CANAL EYZAGUIRRE,4324.28,02/09/2026,14:00
2026-09-02,20:04:18,41,CANAL FLORIDA,14600.0,02/09/2026,14:00
2026-09-02,20:04:18,35,CANAL LAS PERDICES,2000.0,02/09/2026,14:00
2026-09-02,20:04:18,37,BT CANAL EL CARMEN,3000.0,02/09/2026,14:00
2026-09-02,20:04:18,38,BT CANAL LA PUNTA,900.0,02/09/2026,14:00
2026-09-02,20:04:18,39,CANAL LA PÓLVORA,0.0,02/09/2026,14:00
2026-09-02,22:03:59,1,RÍO MAIPO,50500.0,02/09/2026,16:00
2026-09-02,22:03:59,3,REGADOR SCM,10.52,02/09/2026,16:00
2026-09-02,22:03:59,50,BT CANAL SAN CARLOS REGANTES,0.0,02/09/2026,18:00
2026-09-02,22:03:59,20,CANAL EYZAGUIRRE,4242.26,02/09/2026,16:00
2026-09-02,22:03:59,41,CANAL FLORIDA,15000.0,02/09/2026,16:00
2026-09-02,22:03:59,35,CANAL LAS PERDICES,2000.0,02/09/2026,16:00
2026-09-02,22:03:59,37,BT CANAL EL CARMEN,3000.0,02/09/2026,16:00
2026-09-02,22:03:59,38,BT CANAL LA PUNTA,900.0,02/09/2026,16:00
2026-09-02,22:03:59,39,CANAL LA PÓLVORA,0.0,02/09/2026,16:00
2026-09-03,00:06:38,1,RÍO MAIPO,52100.0,02/09/2026,20:00
2026-09-03,00:06:38,3,REGADOR SCM,10.85,02/09/2026,20:00
2026-09-03,00:06:38,50,BT CANAL SAN CARLOS REGANTES,17738.35,02/09/2026,20:00
2026-09-03,00:06:38,20,CANAL EYZAGUIRRE,4373.5,02/09/2026,20:00
2026-09-03,00:06:38,41,CANAL FLORIDA,14500.0,02/09/2026,20:00
2026-09-03,00:06:38,35,CANAL LAS PERDICES,2000.0,02/09/2026,20:00
2026-09-03,00:06:38,37,BT CANAL EL CARMEN,3000.0,02/09/2026,20:00
2026-09-03,00:06:38,38,BT CANAL LA PUNTA,900.0,02/09/2026,20:00
2026-09-03,00:06:38,39,CANAL LA PÓLVORA,0.0,02/09/2026,20:00
2026-09-03,02:08:19,50,BT CANAL SAN CARLOS REGANTES,17738.35,02/09/2026,22:00
2026-09-03,05:32:39,1,RÍO MAIPO,51100.0,02/09/2026,22:00
2026-09-03,05:32:39,3,REGADOR SCM,10.64,02/09/2026,22:00
2026-09-03,05:32:39,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,01:00
2026-09-03,05:32:39,20,CANAL EYZAGUIRRE,4291.47,02/09/2026,22:00
2026-09-03,05:32:39,41,CANAL FLORIDA,15600.0,02/09/2026,22:00
2026-09-03,05:32:39,35,CANAL LAS PERDICES,2000.0,02/09/2026,22:00
2026-09-03,05:32:39,37,BT CANAL EL CARMEN,3000.0,02/09/2026,22:00
2026-09-03,05:32:39,38,BT CANAL LA PUNTA,900.0,02/09/2026,22:00
2026-09-03,05:32:39,39,CANAL LA PÓLVORA,0.0,02/09/2026,22:00
2026-09-03,06:07:17,1,RÍO MAIPO,51900.0,03/09/2026,02:00
2026-09-03,06:07:17,3,REGADOR SCM,10.81,03/09/2026,02:00
2026-09-03,06:07:17,50,BT CANAL SAN CARLOS REGANTES,16921.5,03/09/2026,02:00
2026-09-03,06:07:17,20,CANAL EYZAGUIRRE,4357.09,03/09/2026,02:00
2026-09-03,06:07:17,41,CANAL FLORIDA,14800.0,03/09/2026,02:00
2026-09-03,06:07:17,35,CANAL LAS PERDICES,2000.0,03/09/2026,02:00
2026-09-03,06:07:17,37,BT CANAL EL CARMEN,3000.0,03/09/2026,02:00
2026-09-03,06:07:17,38,BT CANAL LA PUNTA,900.0,03/09/2026,02:00
2026-09-03,06:07:17,39,CANAL LA PÓLVORA,0.0,03/09/2026,02:00
2026-09-03,08:04:24,50,BT CANAL SAN CARLOS REGANTES,16546.77,03/09/2026,04:00
2026-09-03,10:04:13,1,RÍO MAIPO,52200.0,03/09/2026,04:00
2026-09-03,10:04:13,3,REGADOR SCM,10.87,03/09/2026,04:00
2026-09-03,10:04:13,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,06:00
2026-09-03,10:04:13,20,CANAL EYZAGUIRRE,4381.7,03/09/2026,04:00
2026-09-03,10:04:13,41,CANAL FLORIDA,14600.0,03/09/2026,04:00
2026-09-03,10:04:13,35,CANAL LAS PERDICES,2000.0,03/09/2026,04:00
2026-09-03,10:04:13,37,BT CANAL EL CARMEN,3000.0,03/09/2026,04:00
2026-09-03,10:04:13,38,BT CANAL LA PUNTA,900.0,03/09/2026,04:00
2026-09-03,10:04:13,39,CANAL LA PÓLVORA,0.0,03/09/2026,04:00
2026-09-03,12:05:13,1,RÍO MAIPO,52000.0,03/09/2026,06:00
2026-09-03,12:05:13,3,REGADOR SCM,10.83,03/09/2026,06:00
2026-09-03,12:05:13,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,08:00
2026-09-03,12:05:13,20,CANAL EYZAGUIRRE,4365.3,03/09/2026,06:00
2026-09-03,12:05:13,41,CANAL FLORIDA,14200.0,03/09/2026,06:00
2026-09-03,12:05:13,35,CANAL LAS PERDICES,2000.0,03/09/2026,06:00
2026-09-03,12:05:13,37,BT CANAL EL CARMEN,3000.0,03/09/2026,06:00
2026-09-03,12:05:13,38,BT CANAL LA PUNTA,900.0,03/09/2026,06:00
2026-09-03,12:05:13,39,CANAL LA PÓLVORA,0.0,03/09/2026,06:00
2026-09-03,14:04:14,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,10:00
2026-09-03,16:04:25,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,12:00
2026-09-03,18:04:49,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,14:00
2026-09-03,20:01:12,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,16:00
2026-09-03,22:01:17,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,18:00
2026-09-04,00:01:22,1,RÍO MAIPO,51700.0,03/09/2026,08:00
2026-09-04,00:01:22,3,REGADOR SCM,10.77,03/09/2026,08:00
2026-09-04,00:01:22,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,20:00
2026-09-04,00:01:22,20,CANAL EYZAGUIRRE,4340.69,03/09/2026,08:00
2026-09-04,00:01:22,41,CANAL FLORIDA,14800.0,03/09/2026,08:00
2026-09-04,00:01:22,35,CANAL LAS PERDICES,2000.0,03/09/2026,08:00
2026-09-04,00:01:22,37,BT CANAL EL CARMEN,3000.0,03/09/2026,08:00
2026-09-04,00:01:22,38,BT CANAL LA PUNTA,900.0,03/09/2026,08:00
2026-09-04,00:01:22,39,CANAL LA PÓLVORA,0.0,03/09/2026,08:00
2026-09-04,02:01:04,1,RÍO MAIPO,53100.0,03/09/2026,20:00
2026-09-04,02:01:04,3,REGADOR SCM,11.06,03/09/2026,20:00
2026-09-04,02:01:04,50,BT CANAL SAN CARLOS REGANTES,0.0,03/09/2026,22:00
2026-09-04,02:01:04,20,CANAL EYZAGUIRRE,4455.52,03/09/2026,20:00
2026-09-04,02:01:04,41,CANAL FLORIDA,13900.0,03/09/2026,20:00
2026-09-04,02:01:04,35,CANAL LAS PERDICES,2000.0,03/09/2026,20:00
2026-09-04,02:01:04,37,BT CANAL EL CARMEN,3000.0,03/09/2026,20:00
2026-09-04,02:01:04,38,BT CANAL LA PUNTA,900.0,03/09/2026,20:00
2026-09-04,02:01:04,39,CANAL LA PÓLVORA,0.0,03/09/2026,20:00
2026-09-04,04:01:16,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,00:00
2026-09-04,06:00:57,1,RÍO MAIPO,53800.0,03/09/2026,22:00
2026-09-04,06:00:57,3,REGADOR SCM,11.21,03/09/2026,22:00
2026-09-04,06:00:57,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,02:00
2026-09-04,06:00:57,20,CANAL EYZAGUIRRE,4512.94,03/09/2026,22:00
2026-09-04,06:00:57,41,CANAL FLORIDA,15700.0,03/09/2026,22:00
2026-09-04,06:00:57,35,CANAL LAS PERDICES,2000.0,03/09/2026,22:00
2026-09-04,06:00:57,37,BT CANAL EL CARMEN,3000.0,03/09/2026,22:00
2026-09-04,06:00:57,38,BT CANAL LA PUNTA,900.0,03/09/2026,22:00
2026-09-04,06:00:57,39,CANAL LA PÓLVORA,0.0,03/09/2026,22:00
2026-09-04,08:01:18,1,RÍO MAIPO,54500.0,04/09/2026,02:00
2026-09-04,08:01:18,3,REGADOR SCM,11.35,04/09/2026,02:00
2026-09-04,08:01:18,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,04:00
2026-09-04,08:01:18,20,CANAL EYZAGUIRRE,4570.36,04/09/2026,02:00
2026-09-04,08:01:18,41,CANAL FLORIDA,16800.0,04/09/2026,02:00
2026-09-04,08:01:18,35,CANAL LAS PERDICES,2000.0,04/09/2026,02:00
2026-09-04,10:01:22,1,RÍO MAIPO,53600.0,04/09/2026,04:00
2026-09-04,10:01:22,3,REGADOR SCM,11.17,04/09/2026,04:00
2026-09-04,10:01:22,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,06:00
2026-09-04,10:01:22,20,CANAL EYZAGUIRRE,4496.54,04/09/2026,04:00
2026-09-04,10:01:22,41,CANAL FLORIDA,16000.0,04/09/2026,04:00
2026-09-04,10:01:22,35,CANAL LAS PERDICES,2000.0,04/09/2026,04:00
2026-09-04,10:01:22,37,BT CANAL EL CARMEN,3000.0,04/09/2026,04:00
2026-09-04,10:01:22,38,BT CANAL LA PUNTA,900.0,04/09/2026,04:00
2026-09-04,10:01:22,39,CANAL LA PÓLVORA,0.0,04/09/2026,04:00
2026-09-04,12:01:26,1,RÍO MAIPO,54600.0,04/09/2026,06:00
2026-09-04,12:01:26,3,REGADOR SCM,11.37,04/09/2026,06:00
2026-09-04,12:01:26,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,08:00
2026-09-04,12:01:26,20,CANAL EYZAGUIRRE,4578.56,04/09/2026,06:00
2026-09-04,12:01:26,41,CANAL FLORIDA,16000.0,04/09/2026,06:00
2026-09-04,12:01:26,35,CANAL LAS PERDICES,2000.0,04/09/2026,06:00
2026-09-04,12:01:26,37,BT CANAL EL CARMEN,3000.0,04/09/2026,06:00
2026-09-04,12:01:26,38,BT CANAL LA PUNTA,900.0,04/09/2026,06:00
2026-09-04,12:01:26,39,CANAL LA PÓLVORA,0.0,04/09/2026,06:00
2026-09-04,14:01:26,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,10:00
2026-09-04,16:00:59,1,RÍO MAIPO,53300.0,04/09/2026,08:00
2026-09-04,16:00:59,3,REGADOR SCM,11.1,04/09/2026,08:00
2026-09-04,16:00:59,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,12:00
2026-09-04,16:00:59,20,CANAL EYZAGUIRRE,4471.93,04/09/2026,08:00
2026-09-04,16:00:59,41,CANAL FLORIDA,15700.0,04/09/2026,08:00
2026-09-04,16:00:59,35,CANAL LAS PERDICES,2000.0,04/09/2026,08:00
2026-09-04,16:00:59,37,BT CANAL EL CARMEN,3000.0,04/09/2026,08:00
2026-09-04,16:00:59,38,BT CANAL LA PUNTA,900.0,04/09/2026,08:00
2026-09-04,16:00:59,39,CANAL LA PÓLVORA,0.0,04/09/2026,08:00
2026-09-04,18:01:13,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,14:00
2026-09-04,20:01:08,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,16:00
2026-09-04,22:01:32,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,18:00
2026-09-05,00:01:21,1,RÍO MAIPO,53200.0,04/09/2026,12:00
2026-09-05,00:01:21,3,REGADOR SCM,11.08,04/09/2026,12:00
2026-09-05,00:01:21,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,20:00
2026-09-05,00:01:21,20,CANAL EYZAGUIRRE,4463.73,04/09/2026,12:00
2026-09-05,00:01:21,41,CANAL FLORIDA,15600.0,04/09/2026,12:00
2026-09-05,00:01:21,35,CANAL LAS PERDICES,2000.0,04/09/2026,12:00
2026-09-05,00:01:21,37,BT CANAL EL CARMEN,3000.0,04/09/2026,12:00
2026-09-05,00:01:21,38,BT CANAL LA PUNTA,900.0,04/09/2026,12:00
2026-09-05,00:01:21,39,CANAL LA PÓLVORA,0.0,04/09/2026,12:00
2026-09-05,02:01:11,1,RÍO MAIPO,53400.0,04/09/2026,20:00
2026-09-05,02:01:11,3,REGADOR SCM,11.12,04/09/2026,20:00
2026-09-05,02:01:11,50,BT CANAL SAN CARLOS REGANTES,0.0,04/09/2026,22:00
2026-09-05,02:01:11,20,CANAL EYZAGUIRRE,4480.13,04/09/2026,20:00
2026-09-05,02:01:11,41,CANAL FLORIDA,14700.0,04/09/2026,20:00
2026-09-05,02:01:11,35,CANAL LAS PERDICES,2000.0,04/09/2026,20:00
2026-09-05,02:01:11,37,BT CANAL EL CARMEN,4000.0,04/09/2026,20:00
2026-09-05,02:01:11,38,BT CANAL LA PUNTA,900.0,04/09/2026,20:00
2026-09-05,02:01:11,39,CANAL LA PÓLVORA,0.0,04/09/2026,20:00
2026-09-05,04:00:58,1,RÍO MAIPO,53900.0,04/09/2026,22:00
2026-09-05,04:00:58,3,REGADOR SCM,11.23,04/09/2026,22:00
2026-09-05,04:00:58,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,00:00
2026-09-05,04:00:58,20,CANAL EYZAGUIRRE,4521.14,04/09/2026,22:00
2026-09-05,04:00:58,41,CANAL FLORIDA,15100.0,04/09/2026,22:00
2026-09-05,04:00:58,35,CANAL LAS PERDICES,2000.0,04/09/2026,22:00
2026-09-05,04:00:58,37,BT CANAL EL CARMEN,3900.0,04/09/2026,22:00
2026-09-05,04:00:58,38,BT CANAL LA PUNTA,900.0,04/09/2026,22:00
2026-09-05,04:00:58,39,CANAL LA PÓLVORA,0.0,04/09/2026,22:00
2026-09-05,06:00:53,1,RÍO MAIPO,56500.0,05/09/2026,02:00
2026-09-05,06:00:53,3,REGADOR SCM,11.77,05/09/2026,02:00
2026-09-05,06:00:53,50,BT CANAL SAN CARLOS REGANTES,18408.96,05/09/2026,02:00
2026-09-05,06:00:53,20,CANAL EYZAGUIRRE,4734.41,05/09/2026,02:00
2026-09-05,06:00:53,41,CANAL FLORIDA,17400.0,05/09/2026,02:00
2026-09-05,06:00:53,35,CANAL LAS PERDICES,2000.0,05/09/2026,02:00
2026-09-05,06:00:53,37,BT CANAL EL CARMEN,4400.0,05/09/2026,02:00
2026-09-05,06:00:53,38,BT CANAL LA PUNTA,900.0,05/09/2026,02:00
2026-09-05,06:00:53,39,CANAL LA PÓLVORA,0.0,05/09/2026,02:00
2026-09-05,08:01:12,50,BT CANAL SAN CARLOS REGANTES,18148.92,05/09/2026,04:00
2026-09-05,10:00:50,1,RÍO MAIPO,54600.0,05/09/2026,04:00
2026-09-05,10:00:50,3,REGADOR SCM,11.37,05/09/2026,04:00
2026-09-05,10:00:50,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,06:00
2026-09-05,10:00:50,20,CANAL EYZAGUIRRE,4578.56,05/09/2026,04:00
2026-09-05,10:00:50,41,CANAL FLORIDA,16300.0,05/09/2026,04:00
2026-09-05,10:00:50,35,CANAL LAS PERDICES,2000.0,05/09/2026,04:00
2026-09-05,10:00:50,37,BT CANAL EL CARMEN,4500.0,05/09/2026,04:00
2026-09-05,10:00:50,38,BT CANAL LA PUNTA,900.0,05/09/2026,04:00
2026-09-05,10:00:50,39,CANAL LA PÓLVORA,0.0,05/09/2026,04:00
2026-09-05,12:00:59,50,BT CANAL SAN CARLOS REGANTES,17932.07,05/09/2026,08:00
2026-09-05,14:01:02,1,RÍO MAIPO,54400.0,05/09/2026,08:00
2026-09-05,14:01:02,3,REGADOR SCM,11.33,05/09/2026,08:00
2026-09-05,14:01:02,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,10:00
2026-09-05,14:01:02,20,CANAL EYZAGUIRRE,4562.16,05/09/2026,08:00
2026-09-05,14:01:02,41,CANAL FLORIDA,16100.0,05/09/2026,08:00
2026-09-05,14:01:02,35,CANAL LAS PERDICES,2000.0,05/09/2026,08:00
2026-09-05,14:01:02,37,BT CANAL EL CARMEN,4500.0,05/09/2026,08:00
2026-09-05,14:01:02,38,BT CANAL LA PUNTA,900.0,05/09/2026,08:00
2026-09-05,14:01:02,39,CANAL LA PÓLVORA,0.0,05/09/2026,08:00
2026-09-05,16:01:13,1,RÍO MAIPO,53600.0,05/09/2026,10:00
2026-09-05,16:01:13,3,REGADOR SCM,11.17,05/09/2026,10:00
2026-09-05,16:01:13,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,12:00
2026-09-05,16:01:13,20,CANAL EYZAGUIRRE,4496.54,05/09/2026,10:00
2026-09-05,16:01:13,41,CANAL FLORIDA,16500.0,05/09/2026,10:00
2026-09-05,16:01:13,35,CANAL LAS PERDICES,2000.0,05/09/2026,10:00
2026-09-05,16:01:13,37,BT CANAL EL CARMEN,4500.0,05/09/2026,10:00
2026-09-05,16:01:13,38,BT CANAL LA PUNTA,900.0,05/09/2026,10:00
2026-09-05,16:01:13,39,CANAL LA PÓLVORA,0.0,05/09/2026,10:00
2026-09-05,18:01:14,1,RÍO MAIPO,53900.0,05/09/2026,12:00
2026-09-05,18:01:14,3,REGADOR SCM,11.23,05/09/2026,12:00
2026-09-05,18:01:14,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,14:00
2026-09-05,18:01:14,20,CANAL EYZAGUIRRE,4521.14,05/09/2026,12:00
2026-09-05,18:01:14,41,CANAL FLORIDA,15000.0,05/09/2026,12:00
2026-09-05,18:01:14,35,CANAL LAS PERDICES,2000.0,05/09/2026,12:00
2026-09-05,18:01:14,37,BT CANAL EL CARMEN,4500.0,05/09/2026,12:00
2026-09-05,18:01:14,38,BT CANAL LA PUNTA,1100.0,05/09/2026,12:00
2026-09-05,18:01:14,39,CANAL LA PÓLVORA,0.0,05/09/2026,12:00
2026-09-05,20:01:05,1,RÍO MAIPO,53200.0,05/09/2026,14:00
2026-09-05,20:01:05,3,REGADOR SCM,11.08,05/09/2026,14:00
2026-09-05,20:01:05,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,16:00
2026-09-05,20:01:05,20,CANAL EYZAGUIRRE,4463.73,05/09/2026,14:00
2026-09-05,20:01:05,41,CANAL FLORIDA,15300.0,05/09/2026,14:00
2026-09-05,20:01:05,35,CANAL LAS PERDICES,2000.0,05/09/2026,14:00
2026-09-05,20:01:05,37,BT CANAL EL CARMEN,4500.0,05/09/2026,14:00
2026-09-05,20:01:05,38,BT CANAL LA PUNTA,1100.0,05/09/2026,14:00
2026-09-05,20:01:05,39,CANAL LA PÓLVORA,0.0,05/09/2026,14:00
2026-09-05,22:01:16,1,RÍO MAIPO,53300.0,05/09/2026,16:00
2026-09-05,22:01:16,3,REGADOR SCM,11.1,05/09/2026,16:00
2026-09-05,22:01:16,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,18:00
2026-09-05,22:01:16,20,CANAL EYZAGUIRRE,4471.93,05/09/2026,16:00
2026-09-05,22:01:16,41,CANAL FLORIDA,15200.0,05/09/2026,16:00
2026-09-05,22:01:16,35,CANAL LAS PERDICES,2000.0,05/09/2026,16:00
2026-09-05,22:01:16,37,BT CANAL EL CARMEN,4500.0,05/09/2026,16:00
2026-09-05,22:01:16,38,BT CANAL LA PUNTA,1100.0,05/09/2026,16:00
2026-09-05,22:01:16,39,CANAL LA PÓLVORA,0.0,05/09/2026,16:00
2026-09-06,00:01:20,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,20:00
2026-09-06,02:00:58,1,RÍO MAIPO,52500.0,05/09/2026,18:00
2026-09-06,02:00:58,3,REGADOR SCM,10.94,05/09/2026,18:00
2026-09-06,02:00:58,50,BT CANAL SAN CARLOS REGANTES,0.0,05/09/2026,22:00
2026-09-06,02:00:58,20,CANAL EYZAGUIRRE,4406.31,05/09/2026,18:00
2026-09-06,02:00:58,41,CANAL FLORIDA,14400.0,05/09/2026,18:00
2026-09-06,02:00:58,35,CANAL LAS PERDICES,2000.0,05/09/2026,18:00
2026-09-06,02:00:58,37,BT CANAL EL CARMEN,4500.0,05/09/2026,18:00
2026-09-06,02:00:58,38,BT CANAL LA PUNTA,1100.0,05/09/2026,18:00
2026-09-06,02:00:58,39,CANAL LA PÓLVORA,0.0,05/09/2026,18:00
2026-09-06,04:00:57,1,RÍO MAIPO,54000.0,05/09/2026,22:00
2026-09-06,04:00:57,3,REGADOR SCM,11.25,05/09/2026,22:00
